print_page,year,word_count,gender,,,,,,,,,,,,,,,,,
6,2006,245,male,,,,,,,,,,,,,,,,,
10,2006,1445,female,,,,,,,,,,,,,,,,,
11,2006,411,male,,,,,,,,,,,,,,,,,
43,2006,552,male,,,,,,,,,,,,,,,,,
27,2006,172,male,,,,,,,,,,,,,,,,,
8,2006,498,male,,,,,,,,,,,,,,,,,
8,2006,602,male,,,,,,,,,,,,,,,,,
7,2006,436,male,,,,,,,,,,,,,,,,,
10,2006,468,male,,,,,,,,,,,,,,,,,
8,2006,982,male,,,,,,,,,,,,,,,,,
19,2006,487,male,,,,,,,,,,,,,,,,,
16,2006,1197,male,,,,,,,,,,,,,,,,,
13,2006,961,male,,,,,,,,,,,,,,,,,
20,2006,447,male,,,,,,,,,,,,,,,,,
33,2006,816,male,,,,,,,,,,,,,,,,,
10,2006,294,male,,,,,,,,,,,,,,,,,
32,2006,469,male,,,,,,,,,,,,,,,,,
33,2006,1045,male,,,,,,,,,,,,,,,,,
14,2006,335,male,,,,,,,,,,,,,,,,,
20,2006,349,male,,,,,,,,,,,,,,,,,
14,2006,283,male,,,,,,,,,,,,,,,,,
31,2006,1373,male,,,,,,,,,,,,,,,,,
7,2006,631,female,,,,,,,,,,,,,,,,,
8,2006,1325,female,,,,,,,,,,,,,,,,,
10,2006,1092,male,,,,,,,,,,,,,,,,,
34,2006,2836,male,,,,,,,,,,,,,,,,,
19,2006,675,male,,,,,,,,,,,,,,,,,
14,2006,316,male,,,,,,,,,,,,,,,,,
21,2006,419,male,,,,,,,,,,,,,,,,,
21,2006,497,male,,,,,,,,,,,,,,,,,
21,2006,435,female,,,,,,,,,,,,,,,,,
7,2006,446,male,,,,,,,,,,,,,,,,,
7,2006,311,male,,,,,,,,,,,,,,,,,
8,2006,234,female,,,,,,,,,,,,,,,,,
10,2006,180,male,,,,,,,,,,,,,,,,,
8,2006,660,male,,,,,,,,,,,,,,,,,
8,2006,495,male,,,,,,,,,,,,,,,,,
10,2006,902,female,,,,,,,,,,,,,,,,,
30,2006,366,male,,,,,,,,,,,,,,,,,
12,2006,424,male,,,,,,,,,,,,,,,,,
7,2006,484,male,,,,,,,,,,,,,,,,,
7,2006,294,male,,,,,,,,,,,,,,,,,
30,2006,262,female,,,,,,,,,,,,,,,,,
10,2006,270,male,,,,,,,,,,,,,,,,,
8,2006,862,male,,,,,,,,,,,,,,,,,
23,2006,306,male,,,,,,,,,,,,,,,,,
30,2006,331,male,,,,,,,,,,,,,,,,,
13,2006,434,male,,,,,,,,,,,,,,,,,
21,2006,815,male,,,,,,,,,,,,,,,,,
7,2006,626,male,,,,,,,,,,,,,,,,,
6,2006,440,male,,,,,,,,,,,,,,,,,
6,2006,303,male,,,,,,,,,,,,,,,,,
6,2006,151,male,,,,,,,,,,,,,,,,,
8,2006,191,male,,,,,,,,,,,,,,,,,
10,2006,1840,male,,,,,,,,,,,,,,,,,
7,2006,2268,female,,,,,,,,,,,,,,,,,
9,2006,698,male,,,,,,,,,,,,,,,,,
11,2006,250,male,,,,,,,,,,,,,,,,,
11,2006,622,male,,,,,,,,,,,,,,,,,
14,2006,683,male,,,,,,,,,,,,,,,,,
42,2006,920,male,,,,,,,,,,,,,,,,,
13,2006,337,male,,,,,,,,,,,,,,,,,
27,2006,533,male,,,,,,,,,,,,,,,,,
12,2006,370,male,,,,,,,,,,,,,,,,,
10,2006,351,male,,,,,,,,,,,,,,,,,
11,2006,769,female,,,,,,,,,,,,,,,,,
11,2006,530,male,,,,,,,,,,,,,,,,,
41,2006,806,male,,,,,,,,,,,,,,,,,
10,2006,909,male,,,,,,,,,,,,,,,,,
23,2006,596,female,,,,,,,,,,,,,,,,,
7,2006,236,male,,,,,,,,,,,,,,,,,
10,2006,698,male,,,,,,,,,,,,,,,,,
8,2006,710,male,,,,,,,,,,,,,,,,,
37,2006,468,male,,,,,,,,,,,,,,,,,
37,2006,661,female,,,,,,,,,,,,,,,,,
9,2006,336,female,,,,,,,,,,,,,,,,,
26,2006,402,male,,,,,,,,,,,,,,,,,
10,2006,646,male,,,,,,,,,,,,,,,,,
7,2006,192,male,,,,,,,,,,,,,,,,,
8,2006,566,male,,,,,,,,,,,,,,,,,
17,2006,832,male,,,,,,,,,,,,,,,,,
10,2006,1183,male,,,,,,,,,,,,,,,,,
7,2006,564,male,,,,,,,,,,,,,,,,,
17,2006,492,male,,,,,,,,,,,,,,,,,
15,2006,535,male,,,,,,,,,,,,,,,,,
19,2006,453,male,,,,,,,,,,,,,,,,,
7,2006,508,female,,,,,,,,,,,,,,,,,
12,2006,881,male,,,,,,,,,,,,,,,,,
8,2006,229,male,,,,,,,,,,,,,,,,,
15,2006,622,female,,,,,,,,,,,,,,,,,
14,2006,1095,male,,,,,,,,,,,,,,,,,
7,2006,342,male,,,,,,,,,,,,,,,,,
7,2006,926,male,,,,,,,,,,,,,,,,,
11,2006,663,male,,,,,,,,,,,,,,,,,
15,2006,421,male,,,,,,,,,,,,,,,,,
7,2006,1455,male,,,,,,,,,,,,,,,,,
31,2006,366,male,,,,,,,,,,,,,,,,,
14,2006,537,male,,,,,,,,,,,,,,,,,
21,2006,520,male,,,,,,,,,,,,,,,,,
21,2006,647,male,,,,,,,,,,,,,,,,,
11,2006,261,female,,,,,,,,,,,,,,,,,
1,2006,3505,male,,,,,,,,,,,,,,,,,
10,2006,442,male,,,,,,,,,,,,,,,,,
23,2006,472,female,,,,,,,,,,,,,,,,,
7,2006,844,male,,,,,,,,,,,,,,,,,
21,2006,707,female,,,,,,,,,,,,,,,,,
32,2006,566,male,,,,,,,,,,,,,,,,,
10,2006,221,male,,,,,,,,,,,,,,,,,
,2006,206,male,,,,,,,,,,,,,,,,,
15,2006,657,female,,,,,,,,,,,,,,,,,
29,2006,536,female,,,,,,,,,,,,,,,,,
27,2006,389,male,,,,,,,,,,,,,,,,,
27,2006,714,male,,,,,,,,,,,,,,,,,
1,2006,2079,male,,,,,,,,,,,,,,,,,
10,2006,5200,male,,,,,,,,,,,,,,,,,
7,2006,381,male,,,,,,,,,,,,,,,,,
17,2006,204,male,,,,,,,,,,,,,,,,,
7,2006,647,male,,,,,,,,,,,,,,,,,
7,2006,526,male,,,,,,,,,,,,,,,,,
7,2006,863,male,,,,,,,,,,,,,,,,,
8,2006,518,female,,,,,,,,,,,,,,,,,
8,2006,1048,male,,,,,,,,,,,,,,,,,
12,2006,1136,male,,,,,,,,,,,,,,,,,
9,2006,236,male,,,,,,,,,,,,,,,,,
11,2006,308,male,,,,,,,,,,,,,,,,,
9,2006,616,male,,,,,,,,,,,,,,,,,
15,2006,695,male,,,,,,,,,,,,,,,,,
42,2006,225,female,,,,,,,,,,,,,,,,,
9,2006,841,male,,,,,,,,,,,,,,,,,
10,2006,1406,male,,,,,,,,,,,,,,,,,
26,2006,412,male,,,,,,,,,,,,,,,,,
31,2006,245,female,,,,,,,,,,,,,,,,,
8,2006,404,female,,,,,,,,,,,,,,,,,
15,2006,462,female,,,,,,,,,,,,,,,,,
20,2006,763,male,,,,,,,,,,,,,,,,,
14,2006,373,male,,,,,,,,,,,,,,,,,
23,2006,420,male,,,,,,,,,,,,,,,,,
7,2006,642,male,,,,,,,,,,,,,,,,,
8,2006,575,male,,,,,,,,,,,,,,,,,
8,2006,169,male,,,,,,,,,,,,,,,,,
8,2006,401,male,,,,,,,,,,,,,,,,,
12,2006,811,male,,,,,,,,,,,,,,,,,
10,2006,177,male,,,,,,,,,,,,,,,,,
7,2006,217,male,,,,,,,,,,,,,,,,,
11,2006,452,male,,,,,,,,,,,,,,,,,
11,2006,902,male,,,,,,,,,,,,,,,,,
6,2006,242,male,,,,,,,,,,,,,,,,,
17,2006,526,female,,,,,,,,,,,,,,,,,
7,2006,582,male,,,,,,,,,,,,,,,,,
7,2006,534,male,,,,,,,,,,,,,,,,,
8,2006,818,male,,,,,,,,,,,,,,,,,
20,2006,554,male,,,,,,,,,,,,,,,,,
10,2006,531,male,,,,,,,,,,,,,,,,,
6,2006,230,male,,,,,,,,,,,,,,,,,
13,2006,537,female,,,,,,,,,,,,,,,,,
13,2006,900,male,,,,,,,,,,,,,,,,,
29,2006,749,male,,,,,,,,,,,,,,,,,
23,2006,363,female,,,,,,,,,,,,,,,,,
7,2006,393,male,,,,,,,,,,,,,,,,,
25,2006,258,male,,,,,,,,,,,,,,,,,
25,2006,351,female,,,,,,,,,,,,,,,,,
,2006,306,male,,,,,,,,,,,,,,,,,
33,2006,507,male,,,,,,,,,,,,,,,,,
25,2006,162,male,,,,,,,,,,,,,,,,,
7,2006,645,male,,,,,,,,,,,,,,,,,
23,2006,496,female,,,,,,,,,,,,,,,,,
10,2006,536,male,,,,,,,,,,,,,,,,,
29,2006,837,female,,,,,,,,,,,,,,,,,
10,2006,706,male,,,,,,,,,,,,,,,,,
17,2006,448,male,,,,,,,,,,,,,,,,,
11,2006,432,male,,,,,,,,,,,,,,,,,
11,2006,289,male,,,,,,,,,,,,,,,,,
7,2006,405,male,,,,,,,,,,,,,,,,,
9,2006,433,male,,,,,,,,,,,,,,,,,
7,2006,337,male,,,,,,,,,,,,,,,,,
7,2006,727,male,,,,,,,,,,,,,,,,,
10,2006,584,male,,,,,,,,,,,,,,,,,
,2006,1261,female,,,,,,,,,,,,,,,,,
8,2006,305,male,,,,,,,,,,,,,,,,,
14,2006,393,male,,,,,,,,,,,,,,,,,
7,2006,493,male,,,,,,,,,,,,,,,,,
9,2006,836,male,,,,,,,,,,,,,,,,,
20,2006,437,male,,,,,,,,,,,,,,,,,
42,2006,632,male,,,,,,,,,,,,,,,,,
8,2006,793,female,,,,,,,,,,,,,,,,,
14,2006,259,male,,,,,,,,,,,,,,,,,
6,2006,347,male,,,,,,,,,,,,,,,,,
25,2006,330,male,,,,,,,,,,,,,,,,,
17,2006,448,male,,,,,,,,,,,,,,,,,
10,2006,864,female,,,,,,,,,,,,,,,,,
7,2006,567,male,,,,,,,,,,,,,,,,,
7,2006,429,male,,,,,,,,,,,,,,,,,
25,2006,150,male,,,,,,,,,,,,,,,,,
7,2006,885,male,,,,,,,,,,,,,,,,,
21,2006,629,male,,,,,,,,,,,,,,,,,
30,2006,561,male,,,,,,,,,,,,,,,,,
15,2006,687,female,,,,,,,,,,,,,,,,,
27,2006,657,female,,,,,,,,,,,,,,,,,
10,2006,504,male,,,,,,,,,,,,,,,,,
13,2006,221,male,,,,,,,,,,,,,,,,,
7,2006,598,male,,,,,,,,,,,,,,,,,
21,2006,1580,male,,,,,,,,,,,,,,,,,
10,2006,711,male,,,,,,,,,,,,,,,,,
1,2006,1463,male,,,,,,,,,,,,,,,,,
23,2006,258,female,,,,,,,,,,,,,,,,,
7,2006,273,female,,,,,,,,,,,,,,,,,
7,2006,498,male,,,,,,,,,,,,,,,,,
17,2006,653,male,,,,,,,,,,,,,,,,,
8,2006,540,male,,,,,,,,,,,,,,,,,
14,2006,623,female,,,,,,,,,,,,,,,,,
11,2006,718,male,,,,,,,,,,,,,,,,,
19,2006,548,male,,,,,,,,,,,,,,,,,
8,2006,780,male,,,,,,,,,,,,,,,,,
20,2006,340,male,,,,,,,,,,,,,,,,,
7,2006,797,male,,,,,,,,,,,,,,,,,
17,2006,563,female,,,,,,,,,,,,,,,,,
23,2006,1324,female,,,,,,,,,,,,,,,,,
8,2006,430,male,,,,,,,,,,,,,,,,,
7,2006,241,female,,,,,,,,,,,,,,,,,
8,2006,730,male,,,,,,,,,,,,,,,,,
32,2006,219,male,,,,,,,,,,,,,,,,,
19,2006,569,male,,,,,,,,,,,,,,,,,
7,2006,558,male,,,,,,,,,,,,,,,,,
21,2006,397,male,,,,,,,,,,,,,,,,,
11,2006,1007,male,,,,,,,,,,,,,,,,,
7,2006,891,male,,,,,,,,,,,,,,,,,
10,2006,296,male,,,,,,,,,,,,,,,,,
19,2006,182,male,,,,,,,,,,,,,,,,,
9,2006,794,female,,,,,,,,,,,,,,,,,
11,2006,274,female,,,,,,,,,,,,,,,,,
21,2006,1013,female,,,,,,,,,,,,,,,,,
7,2006,436,male,,,,,,,,,,,,,,,,,
9,2006,535,male,,,,,,,,,,,,,,,,,
8,2006,243,female,,,,,,,,,,,,,,,,,
11,2006,762,male,,,,,,,,,,,,,,,,,
30,2006,762,male,,,,,,,,,,,,,,,,,
6,2006,307,male,,,,,,,,,,,,,,,,,
10,2006,252,male,,,,,,,,,,,,,,,,,
12,2006,647,male,,,,,,,,,,,,,,,,,
12,2006,251,male,,,,,,,,,,,,,,,,,
21,2006,333,male,,,,,,,,,,,,,,,,,
15,2006,325,male,,,,,,,,,,,,,,,,,
7,2006,358,male,,,,,,,,,,,,,,,,,
7,2006,440,male,,,,,,,,,,,,,,,,,
7,2006,210,male,,,,,,,,,,,,,,,,,
7,2006,369,male,,,,,,,,,,,,,,,,,
12,2006,339,male,,,,,,,,,,,,,,,,,
10,2006,305,male,,,,,,,,,,,,,,,,,
30,2006,369,female,,,,,,,,,,,,,,,,,
7,2006,867,male,,,,,,,,,,,,,,,,,
6,2006,717,male,,,,,,,,,,,,,,,,,
7,2006,1411,male,,,,,,,,,,,,,,,,,
7,2006,586,male,,,,,,,,,,,,,,,,,
8,2006,286,male,,,,,,,,,,,,,,,,,
13,2006,852,male,,,,,,,,,,,,,,,,,
14,2006,839,male,,,,,,,,,,,,,,,,,
8,2006,1316,male,,,,,,,,,,,,,,,,,
6,2006,239,male,,,,,,,,,,,,,,,,,
6,2006,524,male,,,,,,,,,,,,,,,,,
23,2006,355,male,,,,,,,,,,,,,,,,,
45,2006,905,male,,,,,,,,,,,,,,,,,
8,2006,702,male,,,,,,,,,,,,,,,,,
8,2006,559,male,,,,,,,,,,,,,,,,,
10,2006,182,male,,,,,,,,,,,,,,,,,
1,2006,2825,male,,,,,,,,,,,,,,,,,
45,2006,768,male,,,,,,,,,,,,,,,,,
10,2006,654,female,,,,,,,,,,,,,,,,,
43,2006,707,female,,,,,,,,,,,,,,,,,
15,2006,522,male,,,,,,,,,,,,,,,,,
12,2006,168,male,,,,,,,,,,,,,,,,,
10,2006,560,male,,,,,,,,,,,,,,,,,
,2006,1192,male,,,,,,,,,,,,,,,,,
23,2006,116,male,,,,,,,,,,,,,,,,,
27,2006,800,male,,,,,,,,,,,,,,,,,
27,2006,496,male,,,,,,,,,,,,,,,,,
7,2006,250,male,,,,,,,,,,,,,,,,,
7,2006,785,male,,,,,,,,,,,,,,,,,
10,2006,822,female,,,,,,,,,,,,,,,,,
14,2006,348,male,,,,,,,,,,,,,,,,,
16,2006,525,male,,,,,,,,,,,,,,,,,
6,2006,672,male,,,,,,,,,,,,,,,,,
19,2006,526,male,,,,,,,,,,,,,,,,,
7,2006,673,male,,,,,,,,,,,,,,,,,
10,2006,180,male,,,,,,,,,,,,,,,,,
10,2006,878,male,,,,,,,,,,,,,,,,,
8,2006,1064,male,,,,,,,,,,,,,,,,,
16,2006,219,male,,,,,,,,,,,,,,,,,
8,2006,201,male,,,,,,,,,,,,,,,,,
27,2006,782,male,,,,,,,,,,,,,,,,,
6,2006,166,male,,,,,,,,,,,,,,,,,
11,2006,636,male,,,,,,,,,,,,,,,,,
11,2006,261,male,,,,,,,,,,,,,,,,,
7,2006,1280,female,,,,,,,,,,,,,,,,,
8,2006,588,male,,,,,,,,,,,,,,,,,
27,2006,1703,male,,,,,,,,,,,,,,,,,
8,2006,757,male,,,,,,,,,,,,,,,,,
39,2006,247,male,,,,,,,,,,,,,,,,,
6,2006,355,male,,,,,,,,,,,,,,,,,
23,2006,608,male,,,,,,,,,,,,,,,,,
8,2006,365,male,,,,,,,,,,,,,,,,,
7,2006,536,male,,,,,,,,,,,,,,,,,
32,2006,548,female,,,,,,,,,,,,,,,,,
11,2006,1200,male,,,,,,,,,,,,,,,,,
7,2006,935,male,,,,,,,,,,,,,,,,,
17,2006,932,male,,,,,,,,,,,,,,,,,
14,2006,716,male,,,,,,,,,,,,,,,,,
8,2006,472,male,,,,,,,,,,,,,,,,,
13,2006,260,male,,,,,,,,,,,,,,,,,
7,2006,393,male,,,,,,,,,,,,,,,,,
6,2006,461,male,,,,,,,,,,,,,,,,,
14,2006,526,male,,,,,,,,,,,,,,,,,
9,2006,1649,female,,,,,,,,,,,,,,,,,
25,2006,510,male,,,,,,,,,,,,,,,,,
8,2006,464,male,,,,,,,,,,,,,,,,,
14,2006,576,male,,,,,,,,,,,,,,,,,
8,2006,958,female,,,,,,,,,,,,,,,,,
25,2006,665,male,,,,,,,,,,,,,,,,,
18,2006,501,male,,,,,,,,,,,,,,,,,
7,2006,644,female,,,,,,,,,,,,,,,,,
35,2006,620,female,,,,,,,,,,,,,,,,,
23,2006,532,male,,,,,,,,,,,,,,,,,
7,2006,790,male,,,,,,,,,,,,,,,,,
7,2006,527,male,,,,,,,,,,,,,,,,,
21,2006,726,female,,,,,,,,,,,,,,,,,
7,2006,490,male,,,,,,,,,,,,,,,,,
20,2006,386,male,,,,,,,,,,,,,,,,,
7,2006,501,male,,,,,,,,,,,,,,,,,
14,2006,618,male,,,,,,,,,,,,,,,,,
25,2006,432,male,,,,,,,,,,,,,,,,,
21,2006,334,female,,,,,,,,,,,,,,,,,
33,2006,388,male,,,,,,,,,,,,,,,,,
39,2006,262,male,,,,,,,,,,,,,,,,,
19,2006,1354,female,,,,,,,,,,,,,,,,,
20,2006,602,male,,,,,,,,,,,,,,,,,
7,2006,435,female,,,,,,,,,,,,,,,,,
7,2006,699,male,,,,,,,,,,,,,,,,,
7,2006,232,male,,,,,,,,,,,,,,,,,
21,2006,261,female,,,,,,,,,,,,,,,,,
20,2006,432,male,,,,,,,,,,,,,,,,,
20,2006,730,female,,,,,,,,,,,,,,,,,
13,2006,854,male,,,,,,,,,,,,,,,,,
14,2006,2175,male,,,,,,,,,,,,,,,,,
21,2006,767,male,,,,,,,,,,,,,,,,,
21,2006,494,male,,,,,,,,,,,,,,,,,
25,2006,725,male,,,,,,,,,,,,,,,,,
40,2006,641,female,,,,,,,,,,,,,,,,,
29,2006,316,male,,,,,,,,,,,,,,,,,
29,2006,285,male,,,,,,,,,,,,,,,,,
15,2006,439,male,,,,,,,,,,,,,,,,,
8,2006,920,female,,,,,,,,,,,,,,,,,
13,2006,847,male,,,,,,,,,,,,,,,,,
10,2006,325,female,,,,,,,,,,,,,,,,,
6,2006,511,male,,,,,,,,,,,,,,,,,
7,2006,308,male,,,,,,,,,,,,,,,,,
7,2006,146,male,,,,,,,,,,,,,,,,,
12,2006,450,male,,,,,,,,,,,,,,,,,
12,2006,377,male,,,,,,,,,,,,,,,,,
7,2006,365,male,,,,,,,,,,,,,,,,,
7,2006,823,male,,,,,,,,,,,,,,,,,
8,2006,340,male,,,,,,,,,,,,,,,,,
13,2006,674,male,,,,,,,,,,,,,,,,,
7,2006,2226,male,,,,,,,,,,,,,,,,,
11,2006,439,male,,,,,,,,,,,,,,,,,
12,2006,688,male,,,,,,,,,,,,,,,,,
7,2006,713,male,,,,,,,,,,,,,,,,,
6,2006,413,male,,,,,,,,,,,,,,,,,
10,2006,429,female,,,,,,,,,,,,,,,,,
11,2006,436,female,,,,,,,,,,,,,,,,,
23,2006,504,male,,,,,,,,,,,,,,,,,
15,2006,792,male,,,,,,,,,,,,,,,,,
22,2006,414,male,,,,,,,,,,,,,,,,,
23,2006,465,male,,,,,,,,,,,,,,,,,
5,2006,681,male,,,,,,,,,,,,,,,,,
24,2006,880,male,,,,,,,,,,,,,,,,,
1,2006,1889,female,,,,,,,,,,,,,,,,,
27,2006,210,male,,,,,,,,,,,,,,,,,
27,2006,233,male,,,,,,,,,,,,,,,,,
34,2006,415,male,,,,,,,,,,,,,,,,,
7,2006,333,female,,,,,,,,,,,,,,,,,
7,2006,399,male,,,,,,,,,,,,,,,,,
8,2006,649,male,,,,,,,,,,,,,,,,,
12,2006,252,male,,,,,,,,,,,,,,,,,
15,2006,1201,female,,,,,,,,,,,,,,,,,
12,2006,225,male,,,,,,,,,,,,,,,,,
,2006,5741,male,,,,,,,,,,,,,,,,,
10,2006,549,male,,,,,,,,,,,,,,,,,
13,2006,1257,male,,,,,,,,,,,,,,,,,
56,2006,845,female,,,,,,,,,,,,,,,,,
10,2006,647,male,,,,,,,,,,,,,,,,,
13,2006,334,female,,,,,,,,,,,,,,,,,
13,2006,374,male,,,,,,,,,,,,,,,,,
9,2006,567,male,,,,,,,,,,,,,,,,,
42,2006,155,female,,,,,,,,,,,,,,,,,
23,2006,739,male,,,,,,,,,,,,,,,,,
23,2006,459,male,,,,,,,,,,,,,,,,,
9,2006,742,female,,,,,,,,,,,,,,,,,
11,2006,846,male,,,,,,,,,,,,,,,,,
8,2006,796,male,,,,,,,,,,,,,,,,,
13,2006,578,female,,,,,,,,,,,,,,,,,
6,2006,253,male,,,,,,,,,,,,,,,,,
7,2006,684,male,,,,,,,,,,,,,,,,,
7,2006,502,female,,,,,,,,,,,,,,,,,
8,2006,374,female,,,,,,,,,,,,,,,,,
16,2006,540,male,,,,,,,,,,,,,,,,,
39,2006,304,male,,,,,,,,,,,,,,,,,
15,2006,185,female,,,,,,,,,,,,,,,,,
21,2006,650,male,,,,,,,,,,,,,,,,,
35,2006,364,male,,,,,,,,,,,,,,,,,
8,2006,394,male,,,,,,,,,,,,,,,,,
7,2006,735,male,,,,,,,,,,,,,,,,,
15,2006,1117,male,,,,,,,,,,,,,,,,,
30,2006,547,male,,,,,,,,,,,,,,,,,
42,2006,538,male,,,,,,,,,,,,,,,,,
19,2006,215,male,,,,,,,,,,,,,,,,,
10,2006,232,female,,,,,,,,,,,,,,,,,
15,2006,481,male,,,,,,,,,,,,,,,,,
21,2006,942,male,,,,,,,,,,,,,,,,,
24,2006,846,male,,,,,,,,,,,,,,,,,
6,2006,885,male,,,,,,,,,,,,,,,,,
40,2006,336,male,,,,,,,,,,,,,,,,,
6,2006,828,male,,,,,,,,,,,,,,,,,
25,2006,552,male,,,,,,,,,,,,,,,,,
14,2006,405,male,,,,,,,,,,,,,,,,,
11,2006,492,male,,,,,,,,,,,,,,,,,
8,2006,462,male,,,,,,,,,,,,,,,,,
26,2006,418,male,,,,,,,,,,,,,,,,,
8,2006,405,male,,,,,,,,,,,,,,,,,
7,2006,819,male,,,,,,,,,,,,,,,,,
21,2006,497,male,,,,,,,,,,,,,,,,,
17,2006,1637,male,,,,,,,,,,,,,,,,,
11,2006,1257,male,,,,,,,,,,,,,,,,,
8,2006,536,male,,,,,,,,,,,,,,,,,
8,2006,330,male,,,,,,,,,,,,,,,,,
29,2006,445,male,,,,,,,,,,,,,,,,,
11,2006,411,male,,,,,,,,,,,,,,,,,
9,2006,241,female,,,,,,,,,,,,,,,,,
22,2006,361,female,,,,,,,,,,,,,,,,,
15,2006,685,male,,,,,,,,,,,,,,,,,
25,2006,649,male,,,,,,,,,,,,,,,,,
15,2006,794,female,,,,,,,,,,,,,,,,,
13,2006,514,male,,,,,,,,,,,,,,,,,
14,2006,1631,male,,,,,,,,,,,,,,,,,
8,2006,382,male,,,,,,,,,,,,,,,,,
8,2006,175,male,,,,,,,,,,,,,,,,,
8,2006,472,male,,,,,,,,,,,,,,,,,
8,2006,176,male,,,,,,,,,,,,,,,,,
30,2006,564,female,,,,,,,,,,,,,,,,,
12,2006,616,male,,,,,,,,,,,,,,,,,
12,2006,645,male,,,,,,,,,,,,,,,,,
10,2006,601,male,,,,,,,,,,,,,,,,,
10,2006,783,male,,,,,,,,,,,,,,,,,
13,2006,386,male,,,,,,,,,,,,,,,,,
13,2006,776,male,,,,,,,,,,,,,,,,,
10,2006,294,male,,,,,,,,,,,,,,,,,
10,2006,195,male,,,,,,,,,,,,,,,,,
7,2006,241,male,,,,,,,,,,,,,,,,,
8,2006,338,male,,,,,,,,,,,,,,,,,
29,2006,440,male,,,,,,,,,,,,,,,,,
1,2006,3540,male,,,,,,,,,,,,,,,,,
9,2006,108,male,,,,,,,,,,,,,,,,,
8,2006,1244,male,,,,,,,,,,,,,,,,,
8,2006,322,male,,,,,,,,,,,,,,,,,
11,2006,1864,male,,,,,,,,,,,,,,,,,
26,2006,420,female,,,,,,,,,,,,,,,,,
40,2006,336,male,,,,,,,,,,,,,,,,,
8,2006,662,male,,,,,,,,,,,,,,,,,
10,2006,560,male,,,,,,,,,,,,,,,,,
13,2006,505,male,,,,,,,,,,,,,,,,,
7,2006,395,male,,,,,,,,,,,,,,,,,
21,2006,438,male,,,,,,,,,,,,,,,,,
32,2006,821,male,,,,,,,,,,,,,,,,,
1,2006,2774,female,,,,,,,,,,,,,,,,,
12,2006,336,male,,,,,,,,,,,,,,,,,
12,2006,309,male,,,,,,,,,,,,,,,,,
12,2006,348,male,,,,,,,,,,,,,,,,,
7,2006,794,male,,,,,,,,,,,,,,,,,
23,2006,236,male,,,,,,,,,,,,,,,,,
8,2006,238,male,,,,,,,,,,,,,,,,,
7,2006,323,male,,,,,,,,,,,,,,,,,
6,2006,444,male,,,,,,,,,,,,,,,,,
31,2006,795,male,,,,,,,,,,,,,,,,,
15,2006,498,male,,,,,,,,,,,,,,,,,
23,2006,245,male,,,,,,,,,,,,,,,,,
6,2006,412,male,,,,,,,,,,,,,,,,,
,2006,1344,female,,,,,,,,,,,,,,,,,
13,2006,1947,male,,,,,,,,,,,,,,,,,
10,2006,550,male,,,,,,,,,,,,,,,,,
42,2006,300,male,,,,,,,,,,,,,,,,,
15,2006,190,male,,,,,,,,,,,,,,,,,
42,2006,842,female,,,,,,,,,,,,,,,,,
17,2006,723,male,,,,,,,,,,,,,,,,,
11,2006,512,male,,,,,,,,,,,,,,,,,
8,2006,445,male,,,,,,,,,,,,,,,,,
8,2006,249,male,,,,,,,,,,,,,,,,,
9,2006,437,male,,,,,,,,,,,,,,,,,
19,2006,172,male,,,,,,,,,,,,,,,,,
15,2006,790,male,,,,,,,,,,,,,,,,,
10,2006,739,male,,,,,,,,,,,,,,,,,
7,2006,307,male,,,,,,,,,,,,,,,,,
7,2006,522,male,,,,,,,,,,,,,,,,,
7,2006,120,male,,,,,,,,,,,,,,,,,
7,2006,884,male,,,,,,,,,,,,,,,,,
7,2006,438,male,,,,,,,,,,,,,,,,,
23,2006,812,male,,,,,,,,,,,,,,,,,
8,2006,752,male,,,,,,,,,,,,,,,,,
25,2006,237,male,,,,,,,,,,,,,,,,,
7,2006,194,male,,,,,,,,,,,,,,,,,
8,2006,748,male,,,,,,,,,,,,,,,,,
8,2006,352,male,,,,,,,,,,,,,,,,,
23,2006,297,male,,,,,,,,,,,,,,,,,
23,2006,679,male,,,,,,,,,,,,,,,,,
23,2006,294,male,,,,,,,,,,,,,,,,,
10,2006,875,male,,,,,,,,,,,,,,,,,
17,2006,542,male,,,,,,,,,,,,,,,,,
6,2006,1278,male,,,,,,,,,,,,,,,,,
7,2006,710,female,,,,,,,,,,,,,,,,,
21,2006,321,male,,,,,,,,,,,,,,,,,
8,2006,592,male,,,,,,,,,,,,,,,,,
7,2006,432,male,,,,,,,,,,,,,,,,,
7,2006,307,male,,,,,,,,,,,,,,,,,
8,2006,782,male,,,,,,,,,,,,,,,,,
10,2006,614,female,,,,,,,,,,,,,,,,,
19,2006,529,female,,,,,,,,,,,,,,,,,
38,2006,1069,male,,,,,,,,,,,,,,,,,
16,2006,860,male,,,,,,,,,,,,,,,,,
21,2006,725,male,,,,,,,,,,,,,,,,,
21,2006,609,male,,,,,,,,,,,,,,,,,
25,2006,443,male,,,,,,,,,,,,,,,,,
7,2006,567,female,,,,,,,,,,,,,,,,,
33,2006,517,male,,,,,,,,,,,,,,,,,
21,2006,389,male,,,,,,,,,,,,,,,,,
11,2006,495,female,,,,,,,,,,,,,,,,,
11,2006,369,male,,,,,,,,,,,,,,,,,
7,2006,606,male,,,,,,,,,,,,,,,,,
25,2006,677,male,,,,,,,,,,,,,,,,,
